site_ID,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MAJORITY_COUNT,MAJORITY_PERCENT,MINORITY,MINORITY_COUNT,MINORITY_PERCENT,MEDIAN,PCT90
645_710,23,535.000000000000000,481500.000000000000000,1,1,0,1.000000000000000,0.000000000000000,535.000000000000000,1,1,535,2.9386001,1,535,2.9386001,1,1
747_21,24,30.000000000000000,27000.000000000000000,1,1,0,1.000000000000000,0.000000000000000,30.000000000000000,1,1,30,0.1697000,1,30,0.1697000,1,1
505_307,25,288.000000000000000,259200.000000000000000,1,1,0,1.000000000000000,0.000000000000000,288.000000000000000,1,1,288,1.7704999,1,288,1.7704999,1,1
39_380,26,1028.000000000000000,925200.000000000000000,1,1,0,1.000000000000000,0.000000000000000,1028.000000000000000,1,1,1028,5.6529999,1,1028,5.6529999,1,1
553_518,27,610.000000000000000,549000.000000000000000,1,1,0,1.000000000000000,0.000000000000000,610.000000000000000,1,1,610,3.4389000,1,610,3.4389000,1,1
606_363,28,319.000000000000000,287100.000000000000000,1,1,0,1.000000000000000,0.000000000000000,319.000000000000000,1,1,319,3.5013001,1,319,3.5013001,1,1
235_415,29,644.000000000000000,579600.000000000000000,1,1,0,1.000000000000000,0.000000000000000,644.000000000000000,1,1,644,3.5829999,1,644,3.5829999,1,1
65_142,30,1215.000000000000000,1093500.000000000000000,1,1,0,1.000000000000000,0.000000000000000,1215.000000000000000,1,1,1215,6.7153001,1,1215,6.7153001,1,1
141_122,31,1502.000000000000000,1351800.000000000000000,1,1,0,1.000000000000000,0.000000000000000,1502.000000000000000,1,1,1502,8.2482004,1,1502,8.2482004,1,1
646_539,32,922.000000000000000,829800.000000000000000,1,1,0,1.000000000000000,0.000000000000000,922.000000000000000,1,1,922,5.0737000,1,922,5.0737000,1,1
607_698,33,799.000000000000000,719100.000000000000000,1,1,0,1.000000000000000,0.000000000000000,799.000000000000000,1,1,799,4.3923001,1,799,4.3923001,1,1
556_521,34,1119.000000000000000,1007100.000000000000000,1,1,0,1.000000000000000,0.000000000000000,1119.000000000000000,1,1,1119,6.4892001,1,1119,6.4892001,1,1
414_88,35,832.000000000000000,748800.000000000000000,1,1,0,1.000000000000000,0.000000000000000,832.000000000000000,1,1,832,5.4535999,1,832,5.4535999,1,1
